date,item,value
2063-06-30 00:00:00,infl,2.655 
2063-06-30 00:00:00,unemp,5.530 
2063-09-30 00:00:00,realgdp,2718.417 
2063-09-30 00:00:00,infl,2.592 
2063-09-30 00:00:00,unemp,5.572 
2063-12-31 00:00:00,realgdp,2732.831 
2063-12-31 00:00:00,infl,2.307 
2063-12-31 00:00:00,unemp,5.210 
2064-03-31 00:00:00,realgdp,2704.338 
2064-03-31 00:00:00,infl,2.876 
2064-03-31 00:00:00,unemp,5.771 
2064-06-30 00:00:00,realgdp,2713.555 
2064-06-30 00:00:00,infl,2.560 
2064-06-30 00:00:00,unemp,5.142 
2064-09-30 00:00:00,realgdp,2736.386 
2064-09-30 00:00:00,infl,2.553 
2064-09-30 00:00:00,unemp,5.323 
2064-12-31 00:00:00,realgdp,2735.743 
2064-12-31 00:00:00,infl,2.452 
2064-12-31 00:00:00,unemp,5.746 
2065-03-31 00:00:00,realgdp,2723.505 
2065-03-31 00:00:00,infl,2.936 
2065-03-31 00:00:00,unemp,5.800 
2065-06-30 00:00:00,realgdp,2746.146 
2065-06-30 00:00:00,infl,2.205 
2065-06-30 00:00:00,unemp,5.481 
2065-09-30 00:00:00,realgdp,2751.159 
2065-09-30 00:00:00,infl,2.217 
2065-09-30 00:00:00,unemp,5.017 
2065-12-31 00:00:00,realgdp,2707.996 
2065-12-31 00:00:00,infl,2.904 
2065-12-31 00:00:00,unemp,5.063 
2066-03-31 00:00:00,realgdp,2792.190 
2066-03-31 00:00:00,infl,2.828 
2066-03-31 00:00:00,unemp,5.895 
2066-06-30 00:00:00,realgdp,2763.627 
2066-06-30 00:00:00,infl,2.558 
2066-06-30 00:00:00,unemp,5.141 
2066-09-30 00:00:00,realgdp,2774.729 
2066-09-30 00:00:00,infl,2.029 
2066-09-30 00:00:00,unemp,5.496 
2066-12-31 00:00:00,realgdp,2769.012 
2066-12-31 00:00:00,infl,2.292 
2066-12-31 00:00:00,unemp,5.605 
2067-03-31 00:00:00,realgdp,2782.166 
2067-03-31 00:00:00,infl,2.642 
2067-03-31 00:00:00,unemp,5.018 
2067-06-30 00:00:00,realgdp,2710.474 
2067-06-30 00:00:00,infl,2.905 
2067-06-30 00:00:00,unemp,5.396 
2067-09-30 00:00:00,realgdp,2796.378 
2067-09-30 00:00:00,infl,2.910 
2067-09-30 00:00:00,unemp,5.642 
2067-12-31 00:00:00,realgdp,2703.698 
2067-12-31 00:00:00,infl,2.170 
2067-12-31 00:00:00,unemp,5.549 
2068-03-31 00:00:00,realgdp,2730.093 
2068-03-31 00:00:00,infl,2.730 
2068-03-31 00:00:00,unemp,5.652 
2068-06-30 00:00:00,realgdp,2726.933 
2068-06-30 00:00:00,infl,2.073 
2068-06-30 00:00:00,unemp,5.277 
2068-09-30 00:00:00,realgdp,2716.766 
2068-09-30 00:00:00,infl,2.380 
2068-09-30 00:00:00,unemp,5.714 
2068-12-31 00:00:00,realgdp,2745.397 
2068-12-31 00:00:00,infl,2.155 
2068-12-31 00:00:00,unemp,5.763 
2069-03-31 00:00:00,realgdp,2794.868 
2069-03-31 00:00:00,infl,2.731 
2069-03-31 00:00:00,unemp,5.398 
2069-06-30 00:00:00,realgdp,2765.763 
2069-06-30 00:00:00,infl,2.250 
2069-06-30 00:00:00,unemp,5.512 
2069-09-30 00:00:00,realgdp,2761.372 
2069-09-30 00:00:00,infl,2.823 
2069-09-30 00:00:00,unemp,5.563 
2069-12-31 00:00:00,realgdp,2727.229 
2069-12-31 00:00:00,infl,2.468 
2069-12-31 00:00:00,unemp,5.369 
2070-03-31 00:00:00,realgdp,2731.192 
2070-03-31 00:00:00,infl,2.530 
2070-03-31 00:00:00,unemp,5.942 
2070-06-30 00:00:00,realgdp,2759.196 
2070-06-30 00:00:00,infl,2.245 
2070-06-30 00:00:00,unemp,5.262 
2070-09-30 00:00:00,realgdp,2798.853 
2070-09-30 00:00:00,infl,2.255 
2070-09-30 00:00:00,unemp,5.213 
2070-12-31 00:00:00,realgdp,2756.630 
2070-12-31 00:00:00,infl,2.092 
2070-12-31 00:00:00,unemp,5.774 
2071-03-31 00:00:00,realgdp,2701.893 
2071-03-31 00:00:00,infl,2.366 
2071-03-31 00:00:00,unemp,5.274 
2071-06-30 00:00:00,realgdp,2713.083 
2071-06-30 00:00:00,infl,2.323 
2071-06-30 00:00:00,unemp,5.373 
2071-09-30 00:00:00,realgdp,2768.928 
2071-09-30 00:00:00,infl,2.825 
2071-09-30 00:00:00,unemp,5.429 
2071-12-31 00:00:00,realgdp,2705.024 
2071-12-31 00:00:00,infl,2.181 
2071-12-31 00:00:00,unemp,5.359 
2072-03-31 00:00:00,realgdp,2756.832 
2072-03-31 00:00:00,infl,2.308 
2072-03-31 00:00:00,unemp,5.605 
2072-06-30 00:00:00,realgdp,2792.675 
2072-06-30 00:00:00,infl,2.466 
2072-06-30 00:00:00,unemp,5.649 
2072-09-30 00:00:00,realgdp,2791.325 
2072-09-30 00:00:00,infl,2.320 
2072-09-30 00:00:00,unemp,5.634 
2072-12-31 00:00:00,realgdp,2728.509 
2072-12-31 00:00:00,infl,2.503 
2072-12-31 00:00:00,unemp,5.934 
2073-03-31 00:00:00,realgdp,2778.668 
2073-03-31 00:00:00,infl,2.992 
2073-03-31 00:00:00,unemp,5.675 
2073-06-30 00:00:00,realgdp,2729.100 
2073-06-30 00:00:00,infl,2.232 
2073-06-30 00:00:00,unemp,5.074 
2073-09-30 00:00:00,realgdp,2748.613 
2073-09-30 00:00:00,infl,2.172 
2073-09-30 00:00:00,unemp,5.090 
2073-12-31 00:00:00,realgdp,2722.272 
2073-12-31 00:00:00,infl,2.169 
2073-12-31 00:00:00,unemp,5.243 
2074-03-31 00:00:00,realgdp,2794.770 
2074-03-31 00:00:00,infl,2.033 
2074-03-31 00:00:00,unemp,5.365 
2074-06-30 00:00:00,realgdp,2701.326 
2074-06-30 00:00:00,infl,2.378 
2074-06-30 00:00:00,unemp,5.143 
2074-09-30 00:00:00,realgdp,2794.269 
2074-09-30 00:00:00,infl,2.788 
2074-09-30 00:00:00,unemp,5.061 
2074-12-31 00:00:00,realgdp,2712.950 
2074-12-31 00:00:00,infl,2.217 
2074-12-31 00:00:00,unemp,5.440 
2075-03-31 00:00:00,realgdp,2772.183 
2075-03-31 00:00:00,infl,2.465 
2075-03-31 00:00:00,unemp,5.158 
2075-06-30 00:00:00,realgdp,2797.027 
2075-06-30 00:00:00,infl,2.135 
2075-06-30 00:00:00,unemp,5.337 
2075-09-30 00:00:00,realgdp,2746.763 
2075-09-30 00:00:00,infl,2.045 
2075-09-30 00:00:00,unemp,5.755 
2075-12-31 00:00:00,realgdp,2721.720 
2075-12-31 00:00:00,infl,2.472 
2075-12-31 00:00:00,unemp,5.190 
2076-03-31 00:00:00,realgdp,2750.008 
2076-03-31 00:00:00,infl,2.270 
2076-03-31 00:00:00,unemp,5.616 
2076-06-30 00:00:00,realgdp,2787.816 
2076-06-30 00:00:00,infl,2.710 
2076-06-30 00:00:00,unemp,5.350 
2076-09-30 00:00:00,realgdp,2703.417 
2076-09-30 00:00:00,infl,2.208 
2076-09-30 00:00:00,unemp,5.933 
2076-12-31 00:00:00,realgdp,2786.504 
2076-12-31 00:00:00,infl,2.819 
2076-12-31 00:00:00,unemp,5.819 
2077-03-31 00:00:00,realgdp,2700.966 
2077-03-31 00:00:00,infl,2.601 
2077-03-31 00:00:00,unemp,5.025 
2077-06-30 00:00:00,realgdp,2796.441 
2077-06-30 00:00:00,infl,2.710 
2077-06-30 00:00:00,unemp,5.028 
2077-09-30 00:00:00,realgdp,2719.088 
2077-09-30 00:00:00,infl,2.666 
2077-09-30 00:00:00,unemp,5.605 
2077-12-31 00:00:00,realgdp,2798.971 
2077-12-31 00:00:00,infl,2.120 
2077-12-31 00:00:00,unemp,5.067 
2078-03-31 00:00:00,realgdp,2709.169 
2078-03-31 00:00:00,infl,2.193 
2078-03-31 00:00:00,unemp,5.616 
2078-06-30 00:00:00,realgdp,2773.442 
2078-06-30 00:00:00,infl,2.083 
2078-06-30 00:00:00,unemp,5.230 
2078-09-30 00:00:00,realgdp,2784.496 
2078-09-30 00:00:00,infl,2.543 
2078-09-30 00:00:00,unemp,5.981 
2078-12-31 00:00:00,realgdp,2715.663 
2078-12-31 00:00:00,infl,2.619 
2078-12-31 00:00:00,unemp,5.058 
2079-03-31 00:00:00,realgdp,2767.051 
2079-03-31 00:00:00,infl,2.779 
2079-03-31 00:00:00,unemp,5.392 
2079-06-30 00:00:00,realgdp,2726.051 
2079-06-30 00:00:00,infl,2.002 
2079-06-30 00:00:00,unemp,5.819 
2079-09-30 00:00:00,realgdp,2700.871 
2079-09-30 00:00:00,infl,2.005 
2079-09-30 00:00:00,unemp,5.082 
2079-12-31 00:00:00,realgdp,2762.763 
2079-12-31 00:00:00,infl,2.721 
2079-12-31 00:00:00,unemp,5.654 
2080-03-31 00:00:00,realgdp,2753.459 
2080-03-31 00:00:00,infl,2.662 
2080-03-31 00:00:00,unemp,5.701 
2080-06-30 00:00:00,realgdp,2760.193 
2080-06-30 00:00:00,infl,2.585 
2080-06-30 00:00:00,unemp,5.070 
2080-09-30 00:00:00,realgdp,2705.117 
2080-09-30 00:00:00,infl,2.112 
2080-09-30 00:00:00,unemp,5.941 
2080-12-31 00:00:00,realgdp,2745.355 
2080-12-31 00:00:00,infl,2.268 
2080-12-31 00:00:00,unemp,5.033 
2081-03-31 00:00:00,realgdp,2742.732 
2081-03-31 00:00:00,infl,2.967 
2081-03-31 00:00:00,unemp,5.379 
2081-06-30 00:00:00,realgdp,2764.048 
2081-06-30 00:00:00,infl,2.138 
2081-06-30 00:00:00,unemp,5.627 
2081-09-30 00:00:00,realgdp,2731.539 
2081-09-30 00:00:00,infl,2.672 
2081-09-30 00:00:00,unemp,5.801 
2081-12-31 00:00:00,realgdp,2713.010 
2081-12-31 00:00:00,infl,2.964 
2081-12-31 00:00:00,unemp,5.311 
2082-03-31 00:00:00,realgdp,2718.539 
2082-03-31 00:00:00,infl,2.443 
2082-03-31 00:00:00,unemp,5.706 
2082-06-30 00:00:00,realgdp,2715.683 
2082-06-30 00:00:00,infl,2.110 
2082-06-30 00:00:00,unemp,5.412 
2082-09-30 00:00:00,realgdp,2775.095 
2082-09-30 00:00:00,infl,2.318 
2082-09-30 00:00:00,unemp,5.964 
2082-12-31 00:00:00,realgdp,2795.853 
2082-12-31 00:00:00,infl,2.112 
2082-12-31 00:00:00,unemp,5.823 
2083-03-31 00:00:00,realgdp,2705.891 
2083-03-31 00:00:00,infl,2.000 
2083-03-31 00:00:00,unemp,5.067 
2083-06-30 00:00:00,realgdp,2754.663 
2083-06-30 00:00:00,infl,2.144 
2083-06-30 00:00:00,unemp,5.775 
2083-09-30 00:00:00,realgdp,2742.837 
2083-09-30 00:00:00,infl,2.638 
2083-09-30 00:00:00,unemp,5.443 
2083-12-31 00:00:00,realgdp,2734.186 
2083-12-31 00:00:00,infl,2.585 
2083-12-31 00:00:00,unemp,5.721 
2084-03-31 00:00:00,realgdp,2753.373 
2084-03-31 00:00:00,infl,2.524 
2084-03-31 00:00:00,unemp,5.583 
2084-06-30 00:00:00,realgdp,2749.762 
2084-06-30 00:00:00,infl,2.371 
2084-06-30 00:00:00,unemp,5.804 
2084-09-30 00:00:00,realgdp,2716.994 
2084-09-30 00:00:00,infl,2.181 
2084-09-30 00:00:00,unemp,5.468 
2084-12-31 00:00:00,realgdp,2780.805 
2084-12-31 00:00:00,infl,2.489 
2084-12-31 00:00:00,unemp,5.712 
2085-03-31 00:00:00,realgdp,2798.761 
2085-03-31 00:00:00,infl,2.056 
2085-03-31 00:00:00,unemp,5.975 
2085-06-30 00:00:00,realgdp,2704.709 
2085-06-30 00:00:00,infl,2.024 
2085-06-30 00:00:00,unemp,5.399 
2085-09-30 00:00:00,realgdp,2746.828 
2085-09-30 00:00:00,infl,2.983 
2085-09-30 00:00:00,unemp,5.506 
2085-12-31 00:00:00,realgdp,2709.149 
2085-12-31 00:00:00,infl,2.600 
2085-12-31 00:00:00,unemp,5.710 
2086-03-31 00:00:00,realgdp,2782.704 
2086-03-31 00:00:00,infl,2.618 
2086-03-31 00:00:00,unemp,5.905 
2086-06-30 00:00:00,realgdp,2754.787 
2086-06-30 00:00:00,infl,2.276 
2086-06-30 00:00:00,unemp,5.448 
2086-09-30 00:00:00,realgdp,2721.788 
2086-09-30 00:00:00,infl,2.880 
2086-09-30 00:00:00,unemp,5.376 
2086-12-31 00:00:00,realgdp,2709.969 
2086-12-31 00:00:00,infl,2.974 
2086-12-31 00:00:00,unemp,5.120 
2087-03-31 00:00:00,realgdp,2755.725 
2087-03-31 00:00:00,infl,2.431 
2087-03-31 00:00:00,unemp,5.292 
2087-06-30 00:00:00,realgdp,2720.425 
2087-06-30 00:00:00,infl,2.909 
2087-06-30 00:00:00,unemp,5.415 
2087-09-30 00:00:00,realgdp,2759.674 
2087-09-30 00:00:00,infl,2.147 
2087-09-30 00:00:00,unemp,5.407 
2087-12-31 00:00:00,realgdp,2718.715 
2087-12-31 00:00:00,infl,2.487 
2087-12-31 00:00:00,unemp,5.962 
2088-03-31 00:00:00,realgdp,2790.151 
2088-03-31 00:00:00,infl,2.193 
2088-03-31 00:00:00,unemp,5.870 
2088-06-30 00:00:00,realgdp,2781.043 
2088-06-30 00:00:00,infl,2.071 
2088-06-30 00:00:00,unemp,5.456 
2088-09-30 00:00:00,realgdp,2794.748 
2088-09-30 00:00:00,infl,2.555 
2088-09-30 00:00:00,unemp,5.626 
2088-12-31 00:00:00,realgdp,2794.303 
2088-12-31 00:00:00,infl,2.262 
2088-12-31 00:00:00,unemp,5.456 
2089-03-31 00:00:00,realgdp,2727.507 
2089-03-31 00:00:00,infl,2.741 
2089-03-31 00:00:00,unemp,5.094 
2089-06-30 00:00:00,realgdp,2784.705 
2089-06-30 00:00:00,infl,2.715 
2089-06-30 00:00:00,unemp,5.131 
2089-09-30 00:00:00,realgdp,2754.570 
2089-09-30 00:00:00,infl,2.735 
2089-09-30 00:00:00,unemp,5.018 
2089-12-31 00:00:00,realgdp,2734.268 
2089-12-31 00:00:00,infl,2.805 
2089-12-31 00:00:00,unemp,5.614 
2090-03-31 00:00:00,realgdp,2705.895 
2090-03-31 00:00:00,infl,2.540 
2090-03-31 00:00:00,unemp,5.396 
2090-06-30 00:00:00,realgdp,2771.287 
2090-06-30 00:00:00,infl,2.018 
2090-06-30 00:00:00,unemp,5.071 
2090-09-30 00:00:00,realgdp,2772.585 
2090-09-30 00:00:00,infl,2.241 
2090-09-30 00:00:00,unemp,5.464 
2090-12-31 00:00:00,realgdp,2705.453 
2090-12-31 00:00:00,infl,2.826 
2090-12-31 00:00:00,unemp,5.987 
2091-03-31 00:00:00,realgdp,2718.784 
2091-03-31 00:00:00,infl,2.578 
2091-03-31 00:00:00,unemp,5.573 
2091-06-30 00:00:00,realgdp,2717.816 
2091-06-30 00:00:00,infl,2.663 
2091-06-30 00:00:00,unemp,5.275 
2091-09-30 00:00:00,realgdp,2724.449 
2091-09-30 00:00:00,infl,2.533 
2091-09-30 00:00:00,unemp,5.033 
2091-12-31 00:00:00,realgdp,2767.831 
2091-12-31 00:00:00,infl,2.897 
2091-12-31 00:00:00,unemp,5.336 
2092-03-31 00:00:00,realgdp,2779.577 
2092-03-31 00:00:00,infl,2.196 
2092-03-31 00:00:00,unemp,5.489 
2092-06-30 00:00:00,realgdp,2796.456 
2092-06-30 00:00:00,infl,2.838 
2092-06-30 00:00:00,unemp,5.078 
2092-09-30 00:00:00,realgdp,2729.807 
2092-09-30 00:00:00,infl,2.297 
2092-09-30 00:00:00,unemp,5.791 
2092-12-31 00:00:00,realgdp,2794.915 
2092-12-31 00:00:00,infl,2.931 
2092-12-31 00:00:00,unemp,5.869 
2093-03-31 00:00:00,realgdp,2716.613 
2093-03-31 00:00:00,infl,2.093 
2093-03-31 00:00:00,unemp,5.658 
2093-06-30 00:00:00,realgdp,2721.076 
2093-06-30 00:00:00,infl,2.199 
2093-06-30 00:00:00,unemp,5.422 
2093-09-30 00:00:00,realgdp,2740.389 
2093-09-30 00:00:00,infl,2.623 
2093-09-30 00:00:00,unemp,5.003 
2093-12-31 00:00:00,realgdp,2735.385 
2093-12-31 00:00:00,infl,2.364 
2093-12-31 00:00:00,unemp,5.601 
2094-03-31 00:00:00,realgdp,2771.484 
2094-03-31 00:00:00,infl,2.102 
2094-03-31 00:00:00,unemp,5.634 
2094-06-30 00:00:00,realgdp,2750.947 
2094-06-30 00:00:00,infl,2.633 
2094-06-30 00:00:00,unemp,5.646 
2094-09-30 00:00:00,realgdp,2783.823 
2094-09-30 00:00:00,infl,2.936 
2094-09-30 00:00:00,unemp,5.061 
2094-12-31 00:00:00,realgdp,2760.663 
2094-12-31 00:00:00,infl,2.464 
2094-12-31 00:00:00,unemp,5.668 
2095-03-31 00:00:00,realgdp,2707.343 
2095-03-31 00:00:00,infl,2.724 
2095-03-31 00:00:00,unemp,5.160 
2095-06-30 00:00:00,realgdp,2778.710 
2095-06-30 00:00:00,infl,2.519 
2095-06-30 00:00:00,unemp,5.467 
2095-09-30 00:00:00,realgdp,2783.745 
2095-09-30 00:00:00,infl,2.712 
2095-09-30 00:00:00,unemp,5.266 
2095-12-31 00:00:00,realgdp,2703.444 
2095-12-31 00:00:00,infl,2.227 
2095-12-31 00:00:00,unemp,5.294 
2096-03-31 00:00:00,realgdp,2733.135 
2096-03-31 00:00:00,infl,2.114 
2096-03-31 00:00:00,unemp,5.340 
2096-06-30 00:00:00,realgdp,2779.516 
2096-06-30 00:00:00,infl,2.325 
2096-06-30 00:00:00,unemp,5.288 
2096-09-30 00:00:00,realgdp,2746.781 
2096-09-30 00:00:00,infl,2.826 
2096-09-30 00:00:00,unemp,5.149 
2096-12-31 00:00:00,realgdp,2791.895 
2096-12-31 00:00:00,infl,2.057 
2096-12-31 00:00:00,unemp,5.654 
2097-03-31 00:00:00,realgdp,2727.295 
2097-03-31 00:00:00,infl,2.219 
2097-03-31 00:00:00,unemp,5.298 
2097-06-30 00:00:00,realgdp,2705.258 
2097-06-30 00:00:00,infl,2.286 
2097-06-30 00:00:00,unemp,5.726 
2097-09-30 00:00:00,realgdp,2766.703 
2097-09-30 00:00:00,infl,2.070 
2097-09-30 00:00:00,unemp,5.403 
2097-12-31 00:00:00,realgdp,2764.380 
2097-12-31 00:00:00,infl,2.588 
2097-12-31 00:00:00,unemp,5.841 
2098-03-31 00:00:00,realgdp,2711.616 
2098-03-31 00:00:00,infl,2.905 
2098-03-31 00:00:00,unemp,5.570 
2098-06-30 00:00:00,realgdp,2792.643 
2098-06-30 00:00:00,infl,2.932 
2098-06-30 00:00:00,unemp,5.282 
2098-09-30 00:00:00,realgdp,2722.333 
2098-09-30 00:00:00,infl,2.538 
2098-09-30 00:00:00,unemp,5.886 
2098-12-31 00:00:00,realgdp,2723.491 
2098-12-31 00:00:00,infl,2.107 
2098-12-31 00:00:00,unemp,5.197 
2099-03-31 00:00:00,realgdp,2766.110 
2099-03-31 00:00:00,infl,2.364 
2099-03-31 00:00:00,unemp,5.466 
2099-06-30 00:00:00,realgdp,2749.899 
2099-06-30 00:00:00,infl,2.494 
2099-06-30 00:00:00,unemp,5.372 
2099-09-30 00:00:00,realgdp,2785.770 
2099-09-30 00:00:00,infl,2.310 
2099-09-30 00:00:00,unemp,5.347 
2099-12-31 00:00:00,realgdp,2764.876 
2099-12-31 00:00:00,infl,2.534 
2099-12-31 00:00:00,unemp,5.265 
2100-03-31 00:00:00,realgdp,2790.945 
2100-03-31 00:00:00,infl,2.558 
2100-03-31 00:00:00,unemp,5.897 
2100-06-30 00:00:00,realgdp,2794.990 
2100-06-30 00:00:00,infl,2.764 
2100-06-30 00:00:00,unemp,5.247 
2100-09-30 00:00:00,realgdp,2700.320 
2100-09-30 00:00:00,infl,2.051 
2100-09-30 00:00:00,unemp,5.082 
2100-12-31 00:00:00,realgdp,2735.330 
2100-12-31 00:00:00,infl,2.974 
2100-12-31 00:00:00,unemp,5.293 
2101-03-31 00:00:00,realgdp,2744.824 
2101-03-31 00:00:00,infl,2.392 
2101-03-31 00:00:00,unemp,5.330 
2101-06-30 00:00:00,realgdp,2718.672 
2101-06-30 00:00:00,infl,2.943 
2101-06-30 00:00:00,unemp,5.411 
2101-09-30 00:00:00,realgdp,2708.431 
2101-09-30 00:00:00,infl,2.528 
2101-09-30 00:00:00,unemp,5.250 
2101-12-31 00:00:00,realgdp,2719.315 
2101-12-31 00:00:00,infl,2.074 
2101-12-31 00:00:00,unemp,5.738 
2102-03-31 00:00:00,realgdp,2790.397 
2102-03-31 00:00:00,infl,2.983 
2102-03-31 00:00:00,unemp,5.265 
2102-06-30 00:00:00,realgdp,2752.627 
2102-06-30 00:00:00,infl,2.414 
2102-06-30 00:00:00,unemp,5.459 
2102-09-30 00:00:00,realgdp,2729.992 
2102-09-30 00:00:00,infl,2.366 
2102-09-30 00:00:00,unemp,5.201 
2102-12-31 00:00:00,realgdp,2718.913 
2102-12-31 00:00:00,infl,2.498 
2102-12-31 00:00:00,unemp,5.159 
2103-03-31 00:00:00,realgdp,2707.370 
2103-03-31 00:00:00,infl,2.793 
2103-03-31 00:00:00,unemp,5.842 
2103-06-30 00:00:00,realgdp,2700.096 
2103-06-30 00:00:00,infl,2.728 
2103-06-30 00:00:00,unemp,5.717 
2103-09-30 00:00:00,realgdp,2703.263 
2103-09-30 00:00:00,infl,2.720 
2103-09-30 00:00:00,unemp,5.318 
2103-12-31 00:00:00,realgdp,2742.354 
2103-12-31 00:00:00,infl,2.933 
2103-12-31 00:00:00,unemp,5.944 
2104-03-31 00:00:00,realgdp,2706.908 
2104-03-31 00:00:00,infl,2.644 
2104-03-31 00:00:00,unemp,5.264 
2104-06-30 00:00:00,realgdp,2749.024 
2104-06-30 00:00:00,infl,2.167 
2104-06-30 00:00:00,unemp,5.689 
2104-09-30 00:00:00,realgdp,2790.032 
2104-09-30 00:00:00,infl,2.019 
2104-09-30 00:00:00,unemp,5.416 
2104-12-31 00:00:00,realgdp,2748.533 
2104-12-31 00:00:00,infl,2.401 
2104-12-31 00:00:00,unemp,5.756 
2105-03-31 00:00:00,realgdp,2738.811 
2105-03-31 00:00:00,infl,2.142 
2105-03-31 00:00:00,unemp,5.534 
2105-06-30 00:00:00,realgdp,2739.498 
2105-06-30 00:00:00,infl,2.896 
2105-06-30 00:00:00,unemp,5.013 
2105-09-30 00:00:00,realgdp,2780.810 
2105-09-30 00:00:00,infl,2.873 
2105-09-30 00:00:00,unemp,5.750 
2105-12-31 00:00:00,realgdp,2782.130 
2105-12-31 00:00:00,infl,2.305 
2105-12-31 00:00:00,unemp,5.740 
2106-03-31 00:00:00,realgdp,2745.916 
2106-03-31 00:00:00,infl,2.927 
2106-03-31 00:00:00,unemp,5.490 
2106-06-30 00:00:00,realgdp,2774.234 
2106-06-30 00:00:00,infl,2.986 
2106-06-30 00:00:00,unemp,5.045 
2106-09-30 00:00:00,realgdp,2769.160 
2106-09-30 00:00:00,infl,2.498 
2106-09-30 00:00:00,unemp,5.887 
2106-12-31 00:00:00,realgdp,2795.383 
2106-12-31 00:00:00,infl,2.371 
2106-12-31 00:00:00,unemp,5.305 
2107-03-31 00:00:00,realgdp,2717.306 
2107-03-31 00:00:00,infl,2.926 
2107-03-31 00:00:00,unemp,5.230 
2107-06-30 00:00:00,realgdp,2764.854 
2107-06-30 00:00:00,infl,2.808 
2107-06-30 00:00:00,unemp,5.558 
2107-09-30 00:00:00,realgdp,2729.173 
2107-09-30 00:00:00,infl,2.090 
2107-09-30 00:00:00,unemp,5.443 
2107-12-31 00:00:00,realgdp,2710.979 
2107-12-31 00:00:00,infl,2.067 
2107-12-31 00:00:00,unemp,5.846 
2108-03-31 00:00:00,realgdp,2759.680 
2108-03-31 00:00:00,infl,2.463 
2108-03-31 00:00:00,unemp,5.796 
2108-06-30 00:00:00,realgdp,2738.542 
2108-06-30 00:00:00,infl,2.677 
2108-06-30 00:00:00,unemp,5.255 
2108-09-30 00:00:00,realgdp,2786.726 
2108-09-30 00:00:00,infl,2.742 
2108-09-30 00:00:00,unemp,5.950 
2108-12-31 00:00:00,realgdp,2798.698 
2108-12-31 00:00:00,infl,2.949 
2108-12-31 00:00:00,unemp,5.737 
2109-03-31 00:00:00,realgdp,2760.353 
2109-03-31 00:00:00,infl,2.321 
2109-03-31 00:00:00,unemp,5.821 
2109-06-30 00:00:00,realgdp,2766.443 
2109-06-30 00:00:00,infl,2.825 
2109-06-30 00:00:00,unemp,5.403 
2109-09-30 00:00:00,realgdp,2757.022 
2109-09-30 00:00:00,infl,2.162 
2109-09-30 00:00:00,unemp,5.684 
2109-12-31 00:00:00,realgdp,2786.783 
2109-12-31 00:00:00,infl,2.801 
2109-12-31 00:00:00,unemp,5.952 
2110-03-31 00:00:00,realgdp,2720.685 
2110-03-31 00:00:00,infl,2.902 
2110-03-31 00:00:00,unemp,5.568 
2110-06-30 00:00:00,realgdp,2797.216 
2110-06-30 00:00:00,infl,2.939 
2110-06-30 00:00:00,unemp,5.603 
2110-09-30 00:00:00,realgdp,2784.824 
2110-09-30 00:00:00,infl,2.724 
2110-09-30 00:00:00,unemp,5.769 
2110-12-31 00:00:00,realgdp,2713.274 
2110-12-31 00:00:00,infl,2.740 
2110-12-31 00:00:00,unemp,5.953 
2111-03-31 00:00:00,realgdp,2721.946 
2111-03-31 00:00:00,infl,2.346 
2111-03-31 00:00:00,unemp,5.934 
2111-06-30 00:00:00,realgdp,2729.670 
2111-06-30 00:00:00,infl,2.076 
2111-06-30 00:00:00,unemp,5.275 
2111-09-30 00:00:00,realgdp,2783.394 
2111-09-30 00:00:00,infl,2.939 
2111-09-30 00:00:00,unemp,5.924 
2111-12-31 00:00:00,realgdp,2789.910 
2111-12-31 00:00:00,infl,2.105 
2111-12-31 00:00:00,unemp,5.535 
2112-03-31 00:00:00,realgdp,2701.131 
2112-03-31 00:00:00,infl,2.869 
2112-03-31 00:00:00,unemp,5.536 
2112-06-30 00:00:00,realgdp,2790.638 
2112-06-30 00:00:00,infl,2.894 
2112-06-30 00:00:00,unemp,5.673 
2112-09-30 00:00:00,realgdp,2725.379 
2112-09-30 00:00:00,infl,2.631 
2112-09-30 00:00:00,unemp,5.161 
2112-12-31 00:00:00,realgdp,2703.523 
2112-12-31 00:00:00,infl,2.655 
2112-12-31 00:00:00,unemp,5.495 
2113-03-31 00:00:00,realgdp,2709.638 
2113-03-31 00:00:00,infl,2.863 
2113-03-31 00:00:00,unemp,5.290 
2113-06-30 00:00:00,realgdp,2752.945 
2113-06-30 00:00:00,infl,2.119 
2113-06-30 00:00:00,unemp,5.994 
2113-09-30 00:00:00,realgdp,2727.723 
2113-09-30 00:00:00,infl,2.058 
2113-09-30 00:00:00,unemp,5.822 
2113-12-31 00:00:00,realgdp,2731.468 
2113-12-31 00:00:00,infl,2.449 
2113-12-31 00:00:00,unemp,5.598 
2114-03-31 00:00:00,realgdp,2715.507 
2114-03-31 00:00:00,infl,2.748 
2114-03-31 00:00:00,unemp,5.099 
2114-06-30 00:00:00,realgdp,2766.922 
2114-06-30 00:00:00,infl,2.832 
2114-06-30 00:00:00,unemp,5.802 
2114-09-30 00:00:00,realgdp,2724.458 
2114-09-30 00:00:00,infl,2.044 
2114-09-30 00:00:00,unemp,5.644 
2114-12-31 00:00:00,realgdp,2784.203 
2114-12-31 00:00:00,infl,2.302 
2114-12-31 00:00:00,unemp,5.637 
2115-03-31 00:00:00,realgdp,2740.170 
2115-03-31 00:00:00,infl,2.007 
2115-03-31 00:00:00,unemp,5.674 
2115-06-30 00:00:00,realgdp,2776.428 
2115-06-30 00:00:00,infl,2.694 
2115-06-30 00:00:00,unemp,5.960 
