data	item	value		
2058-12-31 00:00:00	infl	2.015 		
2058-12-31 00:00:00	unemp	5.134 		
2059-03-31 00:00:00	realgdp	2748.311 		
2059-03-31 00:00:00	infl	2.917 		
2059-03-31 00:00:00	unemp	5.781 		
2059-06-30 00:00:00	realgdp	2753.362 		
2059-06-30 00:00:00	infl	2.119 		
2059-06-30 00:00:00	unemp	5.189 		
2059-09-30 00:00:00	realgdp	2704.315 		
2059-09-30 00:00:00	infl	2.478 		
2059-09-30 00:00:00	unemp	5.290 		
2059-12-31 00:00:00	realgdp	2778.213 		
2059-12-31 00:00:00	infl	2.431 		
2059-12-31 00:00:00	unemp	5.257 		
2060-03-31 00:00:00	realgdp	2725.539 		
2060-03-31 00:00:00	infl	2.825 		
2060-03-31 00:00:00	unemp	5.305 		
2060-06-30 00:00:00	realgdp	2779.326 		
2060-06-30 00:00:00	infl	2.110 		
2060-06-30 00:00:00	unemp	5.337 		
2060-09-30 00:00:00	realgdp	2747.775 		
2060-09-30 00:00:00	infl	2.028 		
2060-09-30 00:00:00	unemp	5.006 		
2060-12-31 00:00:00	realgdp	2786.855 		
2060-12-31 00:00:00	infl	2.971 		
2060-12-31 00:00:00	unemp	5.178 		
2061-03-31 00:00:00	realgdp	2727.015 		
2061-03-31 00:00:00	infl	2.080 		
2061-03-31 00:00:00	unemp	5.585 		
2061-06-30 00:00:00	realgdp	2713.116 		
2061-06-30 00:00:00	infl	2.028 		
2061-06-30 00:00:00	unemp	5.737 		
2061-09-30 00:00:00	realgdp	2763.850 		
2061-09-30 00:00:00	infl	2.193 		
2061-09-30 00:00:00	unemp	5.106 		
2061-12-31 00:00:00	realgdp	2753.472 		
2061-12-31 00:00:00	infl	2.809 		
2061-12-31 00:00:00	unemp	5.342 		
2062-03-31 00:00:00	realgdp	2789.936 		
2062-03-31 00:00:00	infl	2.942 		
2062-03-31 00:00:00	unemp	5.703 		
2062-06-30 00:00:00	realgdp	2764.270 		
2062-06-30 00:00:00	infl	2.633 		
2062-06-30 00:00:00	unemp	5.477 		
2062-09-30 00:00:00	realgdp	2757.683 		
2062-09-30 00:00:00	infl	2.811 		
2062-09-30 00:00:00	unemp	5.306 		
2062-12-31 00:00:00	realgdp	2718.760 		
2062-12-31 00:00:00	infl	2.795 		
2062-12-31 00:00:00	unemp	5.252 		
2063-03-31 00:00:00	realgdp	2777.296 		
2063-03-31 00:00:00	infl	2.823 		
2063-03-31 00:00:00	unemp	5.382 		
2063-06-30 00:00:00	realgdp	2777.653 		
2063-06-30 00:00:00	infl	2.185 		
2063-06-30 00:00:00	unemp	5.227 		
2063-09-30 00:00:00	realgdp	2714.409 		
2063-09-30 00:00:00	infl	2.276 		
2063-09-30 00:00:00	unemp	5.181 		
2063-12-31 00:00:00	realgdp	2741.020 		
2063-12-31 00:00:00	infl	2.087 		
2063-12-31 00:00:00	unemp	5.191 		
2064-03-31 00:00:00	realgdp	2796.106 		
2064-03-31 00:00:00	infl	2.466 		
2064-03-31 00:00:00	unemp	5.086 		
2064-06-30 00:00:00	realgdp	2726.296 		
2064-06-30 00:00:00	infl	2.949 		
2064-06-30 00:00:00	unemp	5.998 		
2064-09-30 00:00:00	realgdp	2757.993 		
2064-09-30 00:00:00	infl	2.459 		
2064-09-30 00:00:00	unemp	5.881 		
2064-12-31 00:00:00	realgdp	2771.802 		
2064-12-31 00:00:00	infl	2.594 		
2064-12-31 00:00:00	unemp	5.026 		
2065-03-31 00:00:00	realgdp	2706.871 		
2065-03-31 00:00:00	infl	2.728 		
2065-03-31 00:00:00	unemp	5.001 		
2065-06-30 00:00:00	realgdp	2769.768 		
2065-06-30 00:00:00	infl	2.395 		
2065-06-30 00:00:00	unemp	5.597 		
2065-09-30 00:00:00	realgdp	2763.784 		
2065-09-30 00:00:00	infl	2.798 		
2065-09-30 00:00:00	unemp	5.393 		
2065-12-31 00:00:00	realgdp	2720.660 		
2065-12-31 00:00:00	infl	2.540 		
2065-12-31 00:00:00	unemp	5.858 		
2066-03-31 00:00:00	realgdp	2785.490 		
2066-03-31 00:00:00	infl	2.469 		
2066-03-31 00:00:00	unemp	5.084 		
2066-06-30 00:00:00	realgdp	2757.244 		
2066-06-30 00:00:00	infl	2.219 		
2066-06-30 00:00:00	unemp	5.489 		
2066-09-30 00:00:00	realgdp	2774.557 		
2066-09-30 00:00:00	infl	2.138 		
2066-09-30 00:00:00	unemp	5.002 		
2066-12-31 00:00:00	realgdp	2745.970 		
2066-12-31 00:00:00	infl	2.520 		
2066-12-31 00:00:00	unemp	5.251 		
2067-03-31 00:00:00	realgdp	2762.175 		
2067-03-31 00:00:00	infl	2.264 		
2067-03-31 00:00:00	unemp	5.651 		
2067-06-30 00:00:00	realgdp	2785.012 		
2067-06-30 00:00:00	infl	2.580 		
2067-06-30 00:00:00	unemp	5.715 		
2067-09-30 00:00:00	realgdp	2729.307 		
2067-09-30 00:00:00	infl	2.973 		
2067-09-30 00:00:00	unemp	5.017 		
2067-12-31 00:00:00	realgdp	2761.289 		
2067-12-31 00:00:00	infl	2.909 		
2067-12-31 00:00:00	unemp	5.387 		
2068-03-31 00:00:00	realgdp	2772.627 		
2068-03-31 00:00:00	infl	2.084 		
2068-03-31 00:00:00	unemp	5.994 		
2068-06-30 00:00:00	realgdp	2763.907 		
2068-06-30 00:00:00	infl	2.950 		
2068-06-30 00:00:00	unemp	5.882 		
2068-09-30 00:00:00	realgdp	2769.872 		
2068-09-30 00:00:00	infl	2.889 		
2068-09-30 00:00:00	unemp	5.510 		
2068-12-31 00:00:00	realgdp	2703.684 		
2068-12-31 00:00:00	infl	2.258 		
2068-12-31 00:00:00	unemp	5.333 		
2069-03-31 00:00:00	realgdp	2714.494 		
2069-03-31 00:00:00	infl	2.530 		
2069-03-31 00:00:00	unemp	5.716 		
2069-06-30 00:00:00	realgdp	2739.507 		
2069-06-30 00:00:00	infl	2.090 		
2069-06-30 00:00:00	unemp	5.880 		
2069-09-30 00:00:00	realgdp	2750.541 		
2069-09-30 00:00:00	infl	2.428 		
2069-09-30 00:00:00	unemp	5.191 		
2069-12-31 00:00:00	realgdp	2703.377 		
2069-12-31 00:00:00	infl	2.684 		
2069-12-31 00:00:00	unemp	5.739 		
2070-03-31 00:00:00	realgdp	2705.811 		
2070-03-31 00:00:00	infl	2.869 		
2070-03-31 00:00:00	unemp	5.655 		
2070-06-30 00:00:00	realgdp	2779.413 		
2070-06-30 00:00:00	infl	2.879 		
2070-06-30 00:00:00	unemp	5.945 		
2070-09-30 00:00:00	realgdp	2765.728 		
2070-09-30 00:00:00	infl	2.831 		
2070-09-30 00:00:00	unemp	5.405 		
2070-12-31 00:00:00	realgdp	2716.884 		
2070-12-31 00:00:00	infl	2.669 		
2070-12-31 00:00:00	unemp	5.665 		
2071-03-31 00:00:00	realgdp	2704.239 		
2071-03-31 00:00:00	infl	2.989 		
2071-03-31 00:00:00	unemp	5.589 		
2071-06-30 00:00:00	realgdp	2759.695 		
2071-06-30 00:00:00	infl	2.114 		
2071-06-30 00:00:00	unemp	5.883 		
2071-09-30 00:00:00	realgdp	2773.313 		
2071-09-30 00:00:00	infl	2.284 		
2071-09-30 00:00:00	unemp	5.897 		
2071-12-31 00:00:00	realgdp	2744.822 		
2071-12-31 00:00:00	infl	2.854 		
2071-12-31 00:00:00	unemp	5.344 		
2072-03-31 00:00:00	realgdp	2708.681 		
2072-03-31 00:00:00	infl	2.100 		
2072-03-31 00:00:00	unemp	5.017 		
2072-06-30 00:00:00	realgdp	2732.560 		
2072-06-30 00:00:00	infl	2.964 		
2072-06-30 00:00:00	unemp	5.500 		
2072-09-30 00:00:00	realgdp	2730.011 		
2072-09-30 00:00:00	infl	2.751 		
2072-09-30 00:00:00	unemp	5.983 		
2072-12-31 00:00:00	realgdp	2783.828 		
2072-12-31 00:00:00	infl	2.284 		
2072-12-31 00:00:00	unemp	5.758 		
2073-03-31 00:00:00	realgdp	2731.723 		
2073-03-31 00:00:00	infl	2.778 		
2073-03-31 00:00:00	unemp	5.115 		
2073-06-30 00:00:00	realgdp	2745.734 		
2073-06-30 00:00:00	infl	2.687 		
2073-06-30 00:00:00	unemp	5.336 		
2073-09-30 00:00:00	realgdp	2758.492 		
2073-09-30 00:00:00	infl	2.950 		
2073-09-30 00:00:00	unemp	5.271 		
2073-12-31 00:00:00	realgdp	2722.638 		
2073-12-31 00:00:00	infl	2.260 		
2073-12-31 00:00:00	unemp	5.115 		
2074-03-31 00:00:00	realgdp	2770.965 		
2074-03-31 00:00:00	infl	2.026 		
2074-03-31 00:00:00	unemp	5.127 		
2074-06-30 00:00:00	realgdp	2719.586 		
2074-06-30 00:00:00	infl	2.198 		
2074-06-30 00:00:00	unemp	5.475 		
2074-09-30 00:00:00	realgdp	2757.975 		
2074-09-30 00:00:00	infl	2.676 		
2074-09-30 00:00:00	unemp	5.972 		
2074-12-31 00:00:00	realgdp	2712.882 		
2074-12-31 00:00:00	infl	2.919 		
2074-12-31 00:00:00	unemp	5.274 		
2075-03-31 00:00:00	realgdp	2721.342 		
2075-03-31 00:00:00	infl	2.967 		
2075-03-31 00:00:00	unemp	5.046 		
2075-06-30 00:00:00	realgdp	2791.712 		
2075-06-30 00:00:00	infl	2.729 		
2075-06-30 00:00:00	unemp	5.945 		
2075-09-30 00:00:00	realgdp	2712.658 		
2075-09-30 00:00:00	infl	2.500 		
2075-09-30 00:00:00	unemp	5.485 		
2075-12-31 00:00:00	realgdp	2748.631 		
2075-12-31 00:00:00	infl	2.208 		
2075-12-31 00:00:00	unemp	5.826 		
2076-03-31 00:00:00	realgdp	2732.358 		
2076-03-31 00:00:00	infl	2.480 		
2076-03-31 00:00:00	unemp	5.093 		
2076-06-30 00:00:00	realgdp	2784.287 		
2076-06-30 00:00:00	infl	2.083 		
2076-06-30 00:00:00	unemp	5.679 		
2076-09-30 00:00:00	realgdp	2711.929 		
2076-09-30 00:00:00	infl	2.913 		
2076-09-30 00:00:00	unemp	5.791 		
2076-12-31 00:00:00	realgdp	2703.157 		
2076-12-31 00:00:00	infl	2.679 		
2076-12-31 00:00:00	unemp	5.458 		
2077-03-31 00:00:00	realgdp	2741.750 		
2077-03-31 00:00:00	infl	2.034 		
2077-03-31 00:00:00	unemp	5.335 		
2077-06-30 00:00:00	realgdp	2769.966 		
2077-06-30 00:00:00	infl	2.268 		
2077-06-30 00:00:00	unemp	5.389 		
2077-09-30 00:00:00	realgdp	2727.660 		
2077-09-30 00:00:00	infl	2.268 		
2077-09-30 00:00:00	unemp	5.297 		
2077-12-31 00:00:00	realgdp	2711.702 		
2077-12-31 00:00:00	infl	2.081 		
2077-12-31 00:00:00	unemp	5.838 		
2078-03-31 00:00:00	realgdp	2797.249 		
2078-03-31 00:00:00	infl	2.167 		
2078-03-31 00:00:00	unemp	5.401 		
2078-06-30 00:00:00	realgdp	2720.935 		
2078-06-30 00:00:00	infl	2.041 		
2078-06-30 00:00:00	unemp	5.343 		
2078-09-30 00:00:00	realgdp	2756.577 		
2078-09-30 00:00:00	infl	2.655 		
2078-09-30 00:00:00	unemp	5.389 		
2078-12-31 00:00:00	realgdp	2712.009 		
2078-12-31 00:00:00	infl	2.576 		
2078-12-31 00:00:00	unemp	5.688 		
2079-03-31 00:00:00	realgdp	2777.151 		
2079-03-31 00:00:00	infl	2.336 		
2079-03-31 00:00:00	unemp	5.795 		
2079-06-30 00:00:00	realgdp	2728.748 		
2079-06-30 00:00:00	infl	2.680 		
2079-06-30 00:00:00	unemp	5.017 		
2079-09-30 00:00:00	realgdp	2798.354 		
2079-09-30 00:00:00	infl	2.718 		
2079-09-30 00:00:00	unemp	5.068 		
2079-12-31 00:00:00	realgdp	2793.907 		
2079-12-31 00:00:00	infl	2.510 		
2079-12-31 00:00:00	unemp	5.452 		
2080-03-31 00:00:00	realgdp	2735.239 		
2080-03-31 00:00:00	infl	2.889 		
2080-03-31 00:00:00	unemp	5.367 		
2080-06-30 00:00:00	realgdp	2798.692 		
2080-06-30 00:00:00	infl	2.955 		
2080-06-30 00:00:00	unemp	5.340 		
2080-09-30 00:00:00	realgdp	2771.749 		
2080-09-30 00:00:00	infl	2.631 		
2080-09-30 00:00:00	unemp	5.615 		
2080-12-31 00:00:00	realgdp	2766.178 		
2080-12-31 00:00:00	infl	2.149 		
2080-12-31 00:00:00	unemp	5.381 		
2081-03-31 00:00:00	realgdp	2713.467 		
2081-03-31 00:00:00	infl	2.662 		
2081-03-31 00:00:00	unemp	5.686 		
2081-06-30 00:00:00	realgdp	2730.584 		
2081-06-30 00:00:00	infl	2.990 		
2081-06-30 00:00:00	unemp	5.470 		
2081-09-30 00:00:00	realgdp	2702.561 		
2081-09-30 00:00:00	infl	2.593 		
2081-09-30 00:00:00	unemp	5.385 		
2081-12-31 00:00:00	realgdp	2715.870 		
2081-12-31 00:00:00	infl	2.530 		
2081-12-31 00:00:00	unemp	5.872 		
2082-03-31 00:00:00	realgdp	2779.547 		
2082-03-31 00:00:00	infl	2.651 		
2082-03-31 00:00:00	unemp	5.081 		
2082-06-30 00:00:00	realgdp	2711.089 		
2082-06-30 00:00:00	infl	2.847 		
2082-06-30 00:00:00	unemp	5.707 		
2082-09-30 00:00:00	realgdp	2766.654 		
2082-09-30 00:00:00	infl	2.395 		
2082-09-30 00:00:00	unemp	5.928 		
2082-12-31 00:00:00	realgdp	2702.150 		
2082-12-31 00:00:00	infl	2.872 		
2082-12-31 00:00:00	unemp	5.651 		
2083-03-31 00:00:00	realgdp	2707.269 		
2083-03-31 00:00:00	infl	2.600 		
2083-03-31 00:00:00	unemp	5.213 		
2083-06-30 00:00:00	realgdp	2715.499 		
2083-06-30 00:00:00	infl	2.058 		
2083-06-30 00:00:00	unemp	5.271 		
2083-09-30 00:00:00	realgdp	2764.310 		
2083-09-30 00:00:00	infl	2.983 		
2083-09-30 00:00:00	unemp	5.521 		
2083-12-31 00:00:00	realgdp	2789.463 		
2083-12-31 00:00:00	infl	2.910 		
2083-12-31 00:00:00	unemp	5.969 		
2084-03-31 00:00:00	realgdp	2773.305 		
2084-03-31 00:00:00	infl	2.061 		
2084-03-31 00:00:00	unemp	5.746 		
2084-06-30 00:00:00	realgdp	2709.683 		
2084-06-30 00:00:00	infl	2.605 		
2084-06-30 00:00:00	unemp	5.809 		
2084-09-30 00:00:00	realgdp	2792.189 		
2084-09-30 00:00:00	infl	2.251 		
2084-09-30 00:00:00	unemp	5.074 		
2084-12-31 00:00:00	realgdp	2783.542 		
2084-12-31 00:00:00	infl	2.631 		
2084-12-31 00:00:00	unemp	5.594 		
2085-03-31 00:00:00	realgdp	2725.417 		
2085-03-31 00:00:00	infl	2.890 		
2085-03-31 00:00:00	unemp	5.271 		
2085-06-30 00:00:00	realgdp	2713.962 		
2085-06-30 00:00:00	infl	2.871 		
2085-06-30 00:00:00	unemp	5.653 		
2085-09-30 00:00:00	realgdp	2717.936 		
2085-09-30 00:00:00	infl	2.673 		
2085-09-30 00:00:00	unemp	5.056 		
2085-12-31 00:00:00	realgdp	2747.717 		
2085-12-31 00:00:00	infl	2.525 		
2085-12-31 00:00:00	unemp	5.614 		
2086-03-31 00:00:00	realgdp	2747.047 		
2086-03-31 00:00:00	infl	2.556 		
2086-03-31 00:00:00	unemp	5.615 		
2086-06-30 00:00:00	realgdp	2789.075 		
2086-06-30 00:00:00	infl	2.006 		
2086-06-30 00:00:00	unemp	5.077 		
2086-09-30 00:00:00	realgdp	2778.112 		
2086-09-30 00:00:00	infl	2.035 		
2086-09-30 00:00:00	unemp	5.289 		
2086-12-31 00:00:00	realgdp	2774.199 		
2086-12-31 00:00:00	infl	2.305 		
2086-12-31 00:00:00	unemp	5.009 		
2087-03-31 00:00:00	realgdp	2764.679 		
2087-03-31 00:00:00	infl	2.036 		
2087-03-31 00:00:00	unemp	5.709 		
2087-06-30 00:00:00	realgdp	2713.199 		
2087-06-30 00:00:00	infl	2.896 		
2087-06-30 00:00:00	unemp	5.379 		
2087-09-30 00:00:00	realgdp	2724.954 		
2087-09-30 00:00:00	infl	2.909 		
2087-09-30 00:00:00	unemp	5.600 		
2087-12-31 00:00:00	realgdp	2776.888 		
2087-12-31 00:00:00	infl	2.507 		
2087-12-31 00:00:00	unemp	5.992 		
2088-03-31 00:00:00	realgdp	2726.630 		
2088-03-31 00:00:00	infl	2.219 		
2088-03-31 00:00:00	unemp	5.655 		
2088-06-30 00:00:00	realgdp	2711.149 		
2088-06-30 00:00:00	infl	2.502 		
2088-06-30 00:00:00	unemp	5.294 		
2088-09-30 00:00:00	realgdp	2724.195 		
2088-09-30 00:00:00	infl	2.941 		
2088-09-30 00:00:00	unemp	5.620 		
2088-12-31 00:00:00	realgdp	2758.881 		
2088-12-31 00:00:00	infl	2.607 		
2088-12-31 00:00:00	unemp	5.600 		
2089-03-31 00:00:00	realgdp	2758.122 		
2089-03-31 00:00:00	infl	2.585 		
2089-03-31 00:00:00	unemp	5.025 		
2089-06-30 00:00:00	realgdp	2765.060 		
2089-06-30 00:00:00	infl	2.023 		
2089-06-30 00:00:00	unemp	5.752 		
2089-09-30 00:00:00	realgdp	2754.900 		
2089-09-30 00:00:00	infl	2.461 		
2089-09-30 00:00:00	unemp	5.970 		
2089-12-31 00:00:00	realgdp	2793.373 		
2089-12-31 00:00:00	infl	2.042 		
2089-12-31 00:00:00	unemp	5.515 		
2090-03-31 00:00:00	realgdp	2760.216 		
2090-03-31 00:00:00	infl	2.231 		
2090-03-31 00:00:00	unemp	5.825 		
2090-06-30 00:00:00	realgdp	2700.208 		
2090-06-30 00:00:00	infl	2.567 		
2090-06-30 00:00:00	unemp	5.112 		
2090-09-30 00:00:00	realgdp	2719.565 		
2090-09-30 00:00:00	infl	2.678 		
2090-09-30 00:00:00	unemp	5.186 		
2090-12-31 00:00:00	realgdp	2760.329 		
2090-12-31 00:00:00	infl	2.896 		
2090-12-31 00:00:00	unemp	5.368 		
2091-03-31 00:00:00	realgdp	2795.928 		
2091-03-31 00:00:00	infl	2.145 		
2091-03-31 00:00:00	unemp	5.350 		
2091-06-30 00:00:00	realgdp	2720.805 		
2091-06-30 00:00:00	infl	2.569 		
2091-06-30 00:00:00	unemp	5.641 		
2091-09-30 00:00:00	realgdp	2741.430 		
2091-09-30 00:00:00	infl	2.446 		
2091-09-30 00:00:00	unemp	5.567 		
2091-12-31 00:00:00	realgdp	2728.417 		
2091-12-31 00:00:00	infl	2.774 		
2091-12-31 00:00:00	unemp	5.887 		
2092-03-31 00:00:00	realgdp	2795.914 		
2092-03-31 00:00:00	infl	2.047 		
2092-03-31 00:00:00	unemp	5.155 		
2092-06-30 00:00:00	realgdp	2762.482 		
2092-06-30 00:00:00	infl	2.281 		
2092-06-30 00:00:00	unemp	5.498 		
2092-09-30 00:00:00	realgdp	2746.791 		
2092-09-30 00:00:00	infl	2.215 		
2092-09-30 00:00:00	unemp	5.052 		
2092-12-31 00:00:00	realgdp	2706.054 		
2092-12-31 00:00:00	infl	2.275 		
2092-12-31 00:00:00	unemp	5.689 		
2093-03-31 00:00:00	realgdp	2790.210 		
2093-03-31 00:00:00	infl	2.047 		
2093-03-31 00:00:00	unemp	5.414 		
2093-06-30 00:00:00	realgdp	2766.217 		
2093-06-30 00:00:00	infl	2.324 		
2093-06-30 00:00:00	unemp	5.506 		
2093-09-30 00:00:00	realgdp	2780.387 		
2093-09-30 00:00:00	infl	2.056 		
2093-09-30 00:00:00	unemp	5.098 		
2093-12-31 00:00:00	realgdp	2782.535 		
2093-12-31 00:00:00	infl	2.326 		
2093-12-31 00:00:00	unemp	5.891 		
2094-03-31 00:00:00	realgdp	2795.400 		
2094-03-31 00:00:00	infl	2.732 		
2094-03-31 00:00:00	unemp	5.105 		
2094-06-30 00:00:00	realgdp	2737.535 		
2094-06-30 00:00:00	infl	2.738 		
2094-06-30 00:00:00	unemp	5.582 		
2094-09-30 00:00:00	realgdp	2755.297 		
2094-09-30 00:00:00	infl	2.133 		
2094-09-30 00:00:00	unemp	5.076 		
2094-12-31 00:00:00	realgdp	2741.251 		
2094-12-31 00:00:00	infl	2.092 		
2094-12-31 00:00:00	unemp	5.953 		
2095-03-31 00:00:00	realgdp	2775.091 		
2095-03-31 00:00:00	infl	2.761 		
2095-03-31 00:00:00	unemp	5.321 		
2095-06-30 00:00:00	realgdp	2705.688 		
2095-06-30 00:00:00	infl	2.556 		
2095-06-30 00:00:00	unemp	5.669 		
2095-09-30 00:00:00	realgdp	2796.167 		
2095-09-30 00:00:00	infl	2.491 		
2095-09-30 00:00:00	unemp	5.643 		
2095-12-31 00:00:00	realgdp	2749.048 		
2095-12-31 00:00:00	infl	2.358 		
2095-12-31 00:00:00	unemp	5.938 		
2096-03-31 00:00:00	realgdp	2737.113 		
2096-03-31 00:00:00	infl	2.243 		
2096-03-31 00:00:00	unemp	5.744 		
2096-06-30 00:00:00	realgdp	2741.468 		
2096-06-30 00:00:00	infl	2.376 		
2096-06-30 00:00:00	unemp	5.202 		
2096-09-30 00:00:00	realgdp	2703.714 		
2096-09-30 00:00:00	infl	2.378 		
2096-09-30 00:00:00	unemp	5.547 		
2096-12-31 00:00:00	realgdp	2741.328 		
2096-12-31 00:00:00	infl	2.065 		
2096-12-31 00:00:00	unemp	5.665 		
2097-03-31 00:00:00	realgdp	2778.699 		
2097-03-31 00:00:00	infl	2.395 		
2097-03-31 00:00:00	unemp	5.172 		
2097-06-30 00:00:00	realgdp	2722.941 		
2097-06-30 00:00:00	infl	2.876 		
2097-06-30 00:00:00	unemp	5.736 		
2097-09-30 00:00:00	realgdp	2721.948 		
2097-09-30 00:00:00	infl	2.769 		
2097-09-30 00:00:00	unemp	5.000 		
2097-12-31 00:00:00	realgdp	2794.590 		
2097-12-31 00:00:00	infl	2.126 		
2097-12-31 00:00:00	unemp	5.366 		
2098-03-31 00:00:00	realgdp	2761.952 		
2098-03-31 00:00:00	infl	2.499 		
2098-03-31 00:00:00	unemp	5.183 		
2098-06-30 00:00:00	realgdp	2777.550 		
2098-06-30 00:00:00	infl	2.466 		
2098-06-30 00:00:00	unemp	5.381 		
2098-09-30 00:00:00	realgdp	2749.281 		
2098-09-30 00:00:00	infl	2.446 		
2098-09-30 00:00:00	unemp	5.364 		
2098-12-31 00:00:00	realgdp	2752.069 		
2098-12-31 00:00:00	infl	2.944 		
2098-12-31 00:00:00	unemp	5.945 		
2099-03-31 00:00:00	realgdp	2707.749 		
2099-03-31 00:00:00	infl	2.778 		
2099-03-31 00:00:00	unemp	5.660 		
2099-06-30 00:00:00	realgdp	2760.589 		
2099-06-30 00:00:00	infl	2.128 		
2099-06-30 00:00:00	unemp	5.428 		
2099-09-30 00:00:00	realgdp	2792.888 		
2099-09-30 00:00:00	infl	2.663 		
2099-09-30 00:00:00	unemp	5.635 		
2099-12-31 00:00:00	realgdp	2796.171 		
2099-12-31 00:00:00	infl	2.417 		
2099-12-31 00:00:00	unemp	5.292 		
2100-03-31 00:00:00	realgdp	2746.762 		
2100-03-31 00:00:00	infl	2.576 		
2100-03-31 00:00:00	unemp	5.691 		
2100-06-30 00:00:00	realgdp	2795.554 		
2100-06-30 00:00:00	infl	2.471 		
2100-06-30 00:00:00	unemp	5.480 		
2100-09-30 00:00:00	realgdp	2755.738 		
2100-09-30 00:00:00	infl	2.918 		
2100-09-30 00:00:00	unemp	5.805 		
2100-12-31 00:00:00	realgdp	2712.400 		
2100-12-31 00:00:00	infl	2.212 		
2100-12-31 00:00:00	unemp	5.920 		
2101-03-31 00:00:00	realgdp	2783.170 		
2101-03-31 00:00:00	infl	2.850 		
2101-03-31 00:00:00	unemp	5.250 		
2101-06-30 00:00:00	realgdp	2769.112 		
2101-06-30 00:00:00	infl	2.321 		
2101-06-30 00:00:00	unemp	5.476 		
2101-09-30 00:00:00	realgdp	2788.308 		
2101-09-30 00:00:00	infl	2.754 		
2101-09-30 00:00:00	unemp	5.553 		
2101-12-31 00:00:00	realgdp	2783.450 		
2101-12-31 00:00:00	infl	2.210 		
2101-12-31 00:00:00	unemp	5.521 		
2102-03-31 00:00:00	realgdp	2781.697 		
2102-03-31 00:00:00	infl	2.156 		
2102-03-31 00:00:00	unemp	5.980 		
2102-06-30 00:00:00	realgdp	2745.890 		
2102-06-30 00:00:00	infl	2.642 		
2102-06-30 00:00:00	unemp	5.169 		
2102-09-30 00:00:00	realgdp	2749.702 		
2102-09-30 00:00:00	infl	2.394 		
2102-09-30 00:00:00	unemp	5.911 		
2102-12-31 00:00:00	realgdp	2758.065 		
2102-12-31 00:00:00	infl	2.225 		
2102-12-31 00:00:00	unemp	5.040 		
2103-03-31 00:00:00	realgdp	2798.237 		
2103-03-31 00:00:00	infl	2.192 		
2103-03-31 00:00:00	unemp	5.823 		
2103-06-30 00:00:00	realgdp	2732.122 		
2103-06-30 00:00:00	infl	2.372 		
2103-06-30 00:00:00	unemp	5.646 		
2103-09-30 00:00:00	realgdp	2776.280 		
2103-09-30 00:00:00	infl	2.448 		
2103-09-30 00:00:00	unemp	5.218 		
2103-12-31 00:00:00	realgdp	2799.848 		
2103-12-31 00:00:00	infl	2.782 		
2103-12-31 00:00:00	unemp	5.606 		
2104-03-31 00:00:00	realgdp	2775.917 		
2104-03-31 00:00:00	infl	2.409 		
2104-03-31 00:00:00	unemp	5.245 		
2104-06-30 00:00:00	realgdp	2781.056 		
2104-06-30 00:00:00	infl	2.885 		
2104-06-30 00:00:00	unemp	5.013 		
2104-09-30 00:00:00	realgdp	2791.348 		
2104-09-30 00:00:00	infl	2.933 		
2104-09-30 00:00:00	unemp	5.717 		
2104-12-31 00:00:00	realgdp	2702.973 		
2104-12-31 00:00:00	infl	2.824 		
2104-12-31 00:00:00	unemp	5.220 		
2105-03-31 00:00:00	realgdp	2765.699 		
2105-03-31 00:00:00	infl	2.302 		
2105-03-31 00:00:00	unemp	5.905 		
2105-06-30 00:00:00	realgdp	2769.019 		
2105-06-30 00:00:00	infl	2.384 		
2105-06-30 00:00:00	unemp	5.091 		
2105-09-30 00:00:00	realgdp	2750.704 		
2105-09-30 00:00:00	infl	2.919 		
2105-09-30 00:00:00	unemp	5.105 		
2105-12-31 00:00:00	realgdp	2701.167 		
2105-12-31 00:00:00	infl	2.946 		
2105-12-31 00:00:00	unemp	5.895 		
2106-03-31 00:00:00	realgdp	2795.448 		
2106-03-31 00:00:00	infl	2.401 		
2106-03-31 00:00:00	unemp	5.590 		
2106-06-30 00:00:00	realgdp	2737.902 		
2106-06-30 00:00:00	infl	2.212 		
2106-06-30 00:00:00	unemp	5.563 		
2106-09-30 00:00:00	realgdp	2747.383 		
2106-09-30 00:00:00	infl	2.814 		
2106-09-30 00:00:00	unemp	5.358 		
2106-12-31 00:00:00	realgdp	2754.730 		
2106-12-31 00:00:00	infl	2.172 		
2106-12-31 00:00:00	unemp	5.532 		
2107-03-31 00:00:00	realgdp	2741.557 		
2107-03-31 00:00:00	infl	2.734 		
2107-03-31 00:00:00	unemp	5.020 		
2107-06-30 00:00:00	realgdp	2783.721 		
2107-06-30 00:00:00	infl	2.501 		
2107-06-30 00:00:00	unemp	5.567 		
2107-09-30 00:00:00	realgdp	2773.563 		
2107-09-30 00:00:00	infl	2.769 		
2107-09-30 00:00:00	unemp	5.239 		
2107-12-31 00:00:00	realgdp	2755.874 		
2107-12-31 00:00:00	infl	2.757 		
2107-12-31 00:00:00	unemp	5.878 		
2108-03-31 00:00:00	realgdp	2769.658 		
2108-03-31 00:00:00	infl	2.257 		
2108-03-31 00:00:00	unemp	5.433 		
2108-06-30 00:00:00	realgdp	2770.793 		
2108-06-30 00:00:00	infl	2.150 		
2108-06-30 00:00:00	unemp	5.576 		
2108-09-30 00:00:00	realgdp	2771.797 		
2108-09-30 00:00:00	infl	2.708 		
2108-09-30 00:00:00	unemp	5.629 		
